#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome XII","NC_001144.5",912550,914892,"-",851113,"AFG2","YLR397C","NP_013501.1",780,"AAA family ATPase AFG2"
"chromosome XII","NC_001144.5",915156,919019,"-",851114,"SKI2","YLR398C","NP_013502.3",1287,"SKI complex RNA helicase subunit SKI2"
"chromosome XII","NC_001144.5",919536,921596,"-",851115,"BDF1","YLR399C","NP_013503.1",686,"chromatin-binding protein BDF1"
"chromosome XII","NC_001144.5",922442,924448,"-",851117,"DUS3","YLR401C","NP_013505.4",668,"tRNA dihydrouridine synthase DUS3"
"chromosome XII","NC_001144.5",925568,927619,"+",851119,"SFP1","YLR403W","NP_013507.1",683,"zinc-coordinating transcription factor SFP1"
"chromosome XII","NC_001144.5",928743,929600,"+",851120,"SEI1","YLR404W","NP_013508.3",285,"seipin"
"chromosome XII","NC_001144.5",929789,930892,"+",851121,"DUS4","YLR405W","NP_013509.1",367,"tRNA dihydrouridine synthase"
"chromosome XII","NC_001144.5",931065,931755,"-",851122,"RPL31B","YLR406C","NP_013510.3",113,"ribosomal 60S subunit protein L31B"
"chromosome XII","NC_001144.5",932206,932355,"-",1466423,,"YLR406C-A","NP_878135.1",49,"uncharacterized protein YLR406C-A"
"chromosome XII","NC_001144.5",932967,933653,"+",851123,,"YLR407W","NP_013511.4",228,"uncharacterized protein YLR407W"
"chromosome XII","NC_001144.5",933885,934253,"-",851124,"BLS1","YLR408C","NP_013512.1",122,"Bls1p"
"chromosome XII","NC_001144.5",934414,937233,"-",851125,"UTP21","YLR409C","NP_013513.3",939,"rRNA-processing protein UTP21"
"chromosome XII","NC_001144.5",937541,940981,"+",851126,"VIP1","YLR410W","NP_013514.1",1146,"inositol polyphosphate kinase VIP1"
"chromosome XII","NC_001144.5",941483,946796,"+",851128,,"YLR410W-B","NP_058174.3",1770,"gag-pol fusion protein"
"chromosome XII","NC_001144.5",941483,942799,"+",851127,,"YLR410W-A","NP_058175.1",438,"gag protein"
"chromosome XII","NC_001144.5",947253,947978,"+",851129,"CTR3","YLR411W","NP_013515.3",241,"high-affinity Cu transporter CTR3"
"chromosome XII","NC_001144.5",948368,949192,"+",851130,"BER1","YLR412W","NP_013516.1",274,"Ber1p"
"chromosome XII","NC_001144.5",950267,950473,"-",1466424,,"YLR412C-A","NP_878136.3",68,"uncharacterized protein YLR412C-A"
"chromosome XII","NC_001144.5",951156,953183,"+",851131,"INA1","YLR413W","NP_013517.1",675,"Ina1p"
"chromosome XII","NC_001144.5",953353,954144,"-",851132,"PUN1","YLR414C","NP_013518.3",263,"Pun1p"
"chromosome XII","NC_001144.5",954259,954597,"-",851133,,"YLR415C","NP_013519.1",112,"uncharacterized protein YLR415C"
"chromosome XII","NC_001144.5",955010,956710,"+",851135,"VPS36","YLR417W","NP_013521.3",566,"ESCRT-II subunit protein VPS36"
"chromosome XII","NC_001144.5",956914,958095,"-",851136,"CDC73","YLR418C","NP_013522.1",393,"Cdc73p"
"chromosome XII","NC_001144.5",958428,962735,"+",851137,,"YLR419W","NP_013523.3",1435,"putative helicase"
"chromosome XII","NC_001144.5",963785,964879,"+",851139,"URA4","YLR420W","NP_013524.1",364,"dihydroorotase"
"chromosome XII","NC_001144.5",965090,965560,"-",851140,"RPN13","YLR421C","NP_013525.3",156,"proteasome regulatory particle lid subunit RPN13"
"chromosome XII","NC_001144.5",965897,971695,"+",851141,"DCK1","YLR422W","NP_013526.1",1932,"Dck1p"
"chromosome XII","NC_001144.5",971917,973170,"-",851142,"ATG17","YLR423C","NP_013527.3",417,"protein kinase regulatory subunit ATG17"
"chromosome XII","NC_001144.5",973395,975521,"+",851143,"SPP382","YLR424W","NP_013528.1",708,"mRNA splicing protein SPP382"
"chromosome XII","NC_001144.5",982894,986817,"+",851145,"TUS1","YLR425W","NP_013529.3",1307,"Rho family guanine nucleotide exchange factor TUS1"
"chromosome XII","NC_001144.5",987062,988113,"+",851146,"TDA5","YLR426W","NP_013530.1",326,"Tda5p"
"chromosome XII","NC_001144.5",988428,990440,"+",851147,"MAG2","YLR427W","NP_013531.3",670,"Mag2p"
"chromosome XII","NC_001144.5",990777,992732,"+",851148,"CRN1","YLR429W","NP_013533.1",651,"Crn1p"
"chromosome XII","NC_001144.5",993434,1000129,"+",851150,"SEN1","YLR430W","NP_013534.3",2231,"putative DNA/RNA helicase SEN1"
"chromosome XII","NC_001144.5",1000342,1001703,"-",851151,"ATG23","YLR431C","NP_013535.1",453,"Atg23p"
"chromosome XII","NC_001144.5",1002557,1004128,"+",851152,"IMD3","YLR432W","NP_013536.3",523,"IMP dehydrogenase IMD3"
"chromosome V","NC_001137.3",540650,540814,"+",1466537,,"YER175W-A","NP_878069.1",54,"uncharacterized protein YER175W-A"
"chromosome V","NC_001137.3",541690,545055,"+",856923,"ECM32","YER176W","NP_011103.1",1121,"RNA helicase"
"chromosome V","NC_001137.3",545611,546414,"+",856924,"BMH1","YER177W","NP_011104.3",267,"14-3-3 family protein BMH1"
"chromosome V","NC_001137.3",546817,548079,"+",856925,"PDA1","YER178W","NP_011105.4",420,"pyruvate dehydrogenase (acetyl-transferring) subunit E1 alpha"
"chromosome V","NC_001137.3",548421,549517,"+",856926,"DMC1","YER179W","NP_011106.1",334,"recombinase DMC1"
"chromosome V","NC_001137.3",549724,550527,"-",856927,"ISC10","YER180C","NP_011107.1",267,"Isc10p"
"chromosome V","NC_001137.3",550865,551122,"-",856928,"SLO1","YER180C-A","NP_796378.3",85,"Slo1p"
"chromosome V","NC_001137.3",551473,551796,"-",856930,,"YER181C","NP_001335770.1",107,"uncharacterized protein YER181C"
"chromosome V","NC_001137.3",552525,553259,"+",856931,"FMP10","YER182W","NP_011109.3",244,"Fmp10p"
"chromosome V","NC_001137.3",553334,553969,"-",856932,"FAU1","YER183C","NP_011110.1",211,"5-formyltetrahydrofolate cyclo-ligase"
"chromosome V","NC_001137.3",556296,558680,"-",856933,"TOG1","YER184C","NP_011111.1",794,"Tog1p"
"chromosome V","NC_001137.3",559454,560365,"+",856934,"PUG1","YER185W","NP_011112.3",303,"Pug1p"
"chromosome V","NC_001137.3",561705,562625,"-",856935,,"YER186C","NP_011113.3",306,"uncharacterized protein YER186C"
"chromosome V","NC_001137.3",566230,566655,"+",856937,,"YER187W","NP_011114.1",141,"uncharacterized protein YER187W"
"chromosome V","NC_001137.3",568040,568759,"+",856938,,"YER188W","NP_001335771.1",239,"uncharacterized protein YER188W"
"chromosome V","NC_001137.3",569608,569907,"-",1466538,,"YER188C-A","NP_878070.1",99,"uncharacterized protein YER188C-A"
"chromosome V","NC_001137.3",571155,571523,"+",856939,,"YER189W","NP_011116.3",122,"uncharacterized protein YER189W"
"chromosome V","NC_001137.3",571480,576525,"+",856940,"YRF1-2","YER190W","NP_011117.3",1681,"Y\\' element ATP-dependent helicase protein 1 copy 2"
"chromosome V","NC_001137.3",575680,576162,"-",4594642,,"YER190C-B","NP_001073292.1",160,"uncharacterized protein YER190C-B"
"chromosome IX","NC_001141.2",483,6147,"-",854630,,"YIL177C","NP_012092.1",1758,"Y\\' element ATP-dependent helicase"
"chromosome IX","NC_001141.2",8793,9155,"-",854631,"PAU14","YIL176C","NP_012093.1",120,"seripauperin PAU14"
"chromosome IX","NC_001141.2",11492,16141,"+",854634,"VTH1","YIL173W","NP_012095.1",1549,"signal sequence-binding protein"
"chromosome IX","NC_001141.2",16784,18553,"-",854635,"IMA3","YIL172C","NP_012096.1",589,"oligo-1,6-glucosidase IMA3"
"chromosome IX","NC_001141.2",23119,26106,"-",854637,"CSS1","YIL169C","NP_012097.1",995,"Css1p"
"chromosome IX","NC_001141.2",30938,32566,"-",854640,"SOA1","YIL166C","NP_012100.1",542,"Soa1p"
"chromosome IX","NC_001141.2",33718,34077,"-",854641,,"YIL165C","NP_012101.1",119,"uncharacterized protein YIL165C"
"chromosome IX","NC_001141.2",34087,34686,"-",854642,"NIT1","YIL164C","NP_012102.1",199,"Nit1p"
"chromosome IX","NC_001141.2",36899,37252,"-",854643,,"YIL163C","NP_001257678.1",117,"uncharacterized protein YIL163C"
"chromosome IX","NC_001141.2",37385,38983,"+",854644,"SUC2","YIL162W","NP_012104.1",532,"beta-fructofuranosidase SUC2"
"chromosome IX","NC_001141.2",39433,40140,"+",854645,,"YIL161W","NP_012105.1",235,"uncharacterized protein YIL161W"
"chromosome IX","NC_001141.2",40191,41444,"-",854646,"POT1","YIL160C","NP_012106.1",417,"acetyl-CoA C-acyltransferase"
"chromosome IX","NC_001141.2",41825,45952,"+",854647,"BNR1","YIL159W","NP_012107.1",1375,"formin BNR1"
"chromosome IX","NC_001141.2",46201,46815,"+",854648,"AIM20","YIL158W","NP_012108.3",204,"Aim20p"
"chromosome IX","NC_001141.2",46949,47542,"-",854649,"COA1","YIL157C","NP_012109.1",197,"Coa1p"
"chromosome IX","NC_001141.2",47690,47973,"+",3628034,"MCO8","YIL156W-B","NP_001027534.1",73,"Mco8p"
"chromosome IX","NC_001141.2",48091,51306,"+",854650,"UBP7","YIL156W","NP_012110.1",1071,"ubiquitin-specific protease UBP7"
"chromosome IX","NC_001141.2",51759,53708,"-",854651,"GUT2","YIL155C","NP_012111.1",649,"glycerol-3-phosphate dehydrogenase"
"chromosome IX","NC_001141.2",53981,55021,"-",854652,"IMP21","YIL154C","NP_012112.3",346,"Imp21p"
"chromosome IX","NC_001141.2",55198,56379,"+",854653,"RRD1","YIL153W","NP_012113.1",393,"peptidylprolyl isomerase RRD1"
"chromosome IX","NC_001141.2",56545,57252,"+",854654,,"YIL152W","NP_012114.1",235,"uncharacterized protein YIL152W"
"chromosome IX","NC_001141.2",57338,60694,"-",854655,"ESL1","YIL151C","NP_012115.1",1118,"Esl1p"
"chromosome IX","NC_001141.2",61013,62728,"-",854656,"MCM10","YIL150C","NP_012116.1",571,"Mcm10p"
"chromosome IX","NC_001141.2",63028,68067,"-",854657,"MLP2","YIL149C","NP_012117.3",1679,"Mlp2p"
"chromosome IX","NC_001141.2",68708,69528,"+",854658,"RPL40A","YIL148W","NP_012118.1",128,"ubiquitin-ribosomal 60S subunit protein L40A fusion protein"
"chromosome IX","NC_001141.2",69791,73453,"-",854659,"SLN1","YIL147C","NP_012119.1",1220,"histidine kinase"
"chromosome IX","NC_001141.2",74184,75773,"-",854660,"ATG32","YIL146C","NP_012120.1",529,"mitophagy protein ATG32"
"chromosome IX","NC_001141.2",76354,77283,"-",854661,"PAN6","YIL145C","NP_012121.2",309,"pantoate--beta-alanine ligase PAN6"
"chromosome IX","NC_001141.2",78074,80149,"+",854662,"NDC80","YIL144W","NP_012122.3",691,"kinetochore-associated Ndc80 complex subunit NDC80"
"chromosome IX","NC_001141.2",80510,83041,"-",854663,"SSL2","YIL143C","NP_012123.1",843,"TFIIH/NER complex ATPase/helicase subunit SSL2"
"chromosome IX","NC_001141.2",83302,84885,"+",854664,"CCT2","YIL142W","NP_012124.1",527,"chaperonin-containing T-complex subunit CCT2"
"chromosome IX","NC_001141.2",85366,87837,"+",854666,"AXL2","YIL140W","NP_012126.1",823,"Axl2p"
"chromosome IX","NC_001141.2",87979,88716,"-",854667,"REV7","YIL139C","NP_012127.1",245,"Rev7p"
"chromosome IX","NC_001141.2",89230,89715,"-",854668,"TPM2","YIL138C","NP_012128.3",161,"tropomyosin TPM2"
"chromosome IX","NC_001141.2",89948,92788,"-",854669,"TMA108","YIL137C","NP_012129.1",946,"Tma108p"
"chromosome IX","NC_001141.2",93619,94800,"+",854670,"OM45","YIL136W","NP_012130.1",393,"Om45p"
"chromosome IX","NC_001141.2",95065,96375,"-",854671,"VHS2","YIL135C","NP_012131.1",436,"Vhs2p"
"chromosome IX","NC_001141.2",96522,96725,"-",1466491,,"YIL134C-A","NP_878096.1",67,"uncharacterized protein YIL134C-A"
"chromosome IX","NC_001141.2",97395,98330,"+",854672,"FLX1","YIL134W","NP_012132.3",311,"flavin adenine dinucleotide transporter FLX1"
"chromosome IX","NC_001141.2",98527,99416,"-",854673,"RPL16A","YIL133C","NP_012133.1",199,"ribosomal 60S subunit protein L16A"
"chromosome IX","NC_001141.2",99860,100501,"-",854674,"CSM2","YIL132C","NP_012134.1",213,"Csm2p"
"chromosome IX","NC_001141.2",100781,102235,"-",854675,"FKH1","YIL131C","NP_012135.1",484,"forkhead family transcription factor FKH1"
"chromosome IX","NC_001141.2",102782,105676,"+",854676,"ASG1","YIL130W","NP_012136.1",964,"Asg1p"
"chromosome IX","NC_001141.2",106107,113237,"-",854677,"TAO3","YIL129C","NP_012137.3",2376,"Tao3p"
"chromosome IX","NC_001141.2",113806,116904,"+",854678,"MET18","YIL128W","NP_012138.1",1032,"Met18p"
"chromosome IX","NC_001141.2",117024,117644,"-",854679,"RRT14","YIL127C","NP_012139.1",206,"Rrt14p"
"chromosome IX","NC_001141.2",117992,122071,"+",854680,"STH1","YIL126W","NP_012140.1",1359,"RSC chromatin remodeling complex ATPase subunit STH1"
"chromosome IX","NC_001141.2",122689,125733,"+",854681,"KGD1","YIL125W","NP_012141.1",1014,"alpha-ketoglutarate dehydrogenase KGD1"
"chromosome IX","NC_001141.2",126204,127097,"+",854682,"AYR1","YIL124W","NP_012142.3",297,"acylglycerone-phosphate reductase"
"chromosome IX","NC_001141.2",128151,129581,"+",854683,"SIM1","YIL123W","NP_012143.2",476,"putative glucosidase SIM1"
"chromosome IX","NC_001141.2",130610,131665,"+",854684,"POG1","YIL122W","NP_012144.1",351,"Pog1p"
"chromosome IX","NC_001141.2",132244,133872,"+",854685,"QDR2","YIL121W","NP_012145.1",542,"cation transporter"
"chromosome IX","NC_001141.2",134417,136108,"+",854686,"QDR1","YIL120W","NP_012146.1",563,"multidrug transporter"
"chromosome IX","NC_001141.2",136654,137877,"-",854687,"RPI1","YIL119C","NP_012147.3",407,"Rpi1p"
"chromosome IX","NC_001141.2",139752,140447,"+",854688,"RHO3","YIL118W","NP_012148.1",231,"Rho family GTPase RHO3"
"chromosome IX","NC_001141.2",140613,141569,"-",854689,"PRM5","YIL117C","NP_012149.1",318,"pheromone-regulated protein PRM5"
"chromosome IX","NC_001141.2",142928,144085,"+",854690,"HIS5","YIL116W","NP_012150.1",385,"histidinol-phosphate transaminase"
"chromosome IX","NC_001141.2",144327,148709,"-",854691,"NUP159","YIL115C","NP_012151.1",1460,"FG-nucleoporin NUP159"
"chromosome IX","NC_001141.2",149143,149988,"-",854692,"POR2","YIL114C","NP_012152.3",281,"putative porin POR2"
"chromosome IX","NC_001141.2",150559,151188,"+",854693,"SDP1","YIL113W","NP_012153.1",209,"mitogen-activated protein kinase tyrosine protein phosphatase SDP1"
"chromosome IX","NC_001141.2",151595,154846,"+",854694,"HOS4","YIL112W","NP_012154.1",1083,"Hos4p"
"chromosome IX","NC_001141.2",155222,155765,"+",854695,"COX5B","YIL111W","NP_012155.1",151,"cytochrome c oxidase subunit Vb"
"mitochondrion MT","NC_001224.1",13818,26701,"+",854598,"COX1","Q0045","NP_009305.1",534,"cytochrome c oxidase subunit 1 (mitochondrion)"
"mitochondrion MT","NC_001224.1",13818,23167,"+",854597,"AI5_ALPHA","Q0070","NP_009306.1",630,"intron-encoded DNA endonuclease aI5 alpha (mitochondrion)"
"mitochondrion MT","NC_001224.1",13818,21935,"+",854596,"AI4","Q0065","NP_009307.2",556,"intron-encoded DNA endonuclease aI4 (mitochondrion)"
"mitochondrion MT","NC_001224.1",13818,19996,"+",854595,"AI3","Q0060","NP_009308.2",415,"intron-encoded DNA endonuclease aI3 (mitochondrion)"
"mitochondrion MT","NC_001224.1",13818,18830,"+",854594,"AI2","Q0055","NP_009309.1",854,"intron-encoded reverse transcriptase aI2 (mitochondrion)"
"mitochondrion MT","NC_001224.1",13818,16322,"+",854593,"AI1","Q0050","NP_009310.1",834,"intron-encoded reverse transcriptase aI1 (mitochondrion)"
"mitochondrion MT","NC_001224.1",24156,25255,"+",854599,"AI5_BETA","Q0075","NP_009311.2",354,"intron-encoded DNA endonuclease aI5 beta (mitochondrion)"
"mitochondrion MT","NC_001224.1",27666,27812,"+",854600,"ATP8","Q0080","NP_009312.1",48,"F1F0 ATP synthase subunit 8 (mitochondrion)"
"mitochondrion MT","NC_001224.1",28487,29266,"+",854601,"ATP6","Q0085","NP_009313.1",259,"F1F0 ATP synthase subunit a (mitochondrion)"
"mitochondrion MT","NC_001224.1",36540,43647,"+",854583,"COB","Q0105","NP_009315.1",385,"cytochrome b (mitochondrion)"
"mitochondrion MT","NC_001224.1",36540,42251,"+",854582,"BI4","Q0120","NP_009316.1",638,"intron-encoded RNA maturase bI4 (mitochondrion)"
"mitochondrion MT","NC_001224.1",36540,40265,"+",854605,"BI3","Q0115","NP_009317.1",517,"cytochrome b mRNA maturase bI3 (mitochondrion)"
"mitochondrion MT","NC_001224.1",36540,38579,"+",854604,"BI2","Q0110","NP_009318.1",423,"cytochrome b mRNA maturase bI2 (mitochondrion)"
"mitochondrion MT","NC_001224.1",46723,46953,"+",854584,"OLI1","Q0130","NP_009319.1",76,"F0 ATP synthase subunit c (mitochondrion)"
"mitochondrion MT","NC_001224.1",48901,50097,"+",854586,"VAR1","Q0140","NP_009320.1",398,"mitochondrial 37S ribosomal protein VAR1 (mitochondrion)"
"mitochondrion MT","NC_001224.1",61022,61729,"+",854590,"SCEI","Q0160","NP_009324.1",235,"intron-encoded endonuclease I-SceI (mitochondrion)"
"mitochondrion MT","NC_001224.1",73758,74513,"+",854622,"COX2","Q0250","NP_009326.1",251,"cytochrome c oxidase subunit 2 (mitochondrion)"
"mitochondrion MT","NC_001224.1",74495,75984,"+",854623,,"Q0255","NP_009327.1",472,"maturase-like protein (mitochondrion)"
"mitochondrion MT","NC_001224.1",79213,80022,"+",854627,"COX3","Q0275","NP_009328.1",269,"cytochrome c oxidase subunit 3 (mitochondrion)"
"chromosome IX","NC_001141.2",156045,157178,"+",854696,"HPM1","YIL110W","NP_012156.1",377,"protein-histidine N-methyltransferase"
"chromosome IX","NC_001141.2",157385,160165,"-",854697,"SEC24","YIL109C","NP_012157.3",926,"COPII subunit SEC24"
"chromosome IX","NC_001141.2",160887,162977,"+",854698,,"YIL108W","NP_012158.1",696,"putative metalloendopeptidase"
"chromosome IX","NC_001141.2",163278,165761,"-",854699,"PFK26","YIL107C","NP_012159.1",827,"6-phosphofructo-2-kinase"
"chromosome IX","NC_001141.2",166415,167444,"+",854700,"MOB1","YIL106W","NP_012160.2",314,"Mob1p"
"chromosome IX","NC_001141.2",167581,169641,"-",854701,"SLM1","YIL105C","NP_012161.1",686,"phosphatidylinositol 4,5-bisphosphate-binding protein"
"chromosome IX","NC_001141.2",167664,167804,"+",13393613,,"YIL105W-A","NP_001257679.1",46,"uncharacterized protein YIL105W-A"
"chromosome IX","NC_001141.2",169982,171505,"-",854702,"SHQ1","YIL104C","NP_012162.3",507,"Hsp90 cochaperone SHQ1"
"chromosome IX","NC_001141.2",171751,173028,"+",854703,"DPH1","YIL103W","NP_012163.1",425,"2-(3-amino-3-carboxypropyl)histidine synthase"
"chromosome IX","NC_001141.2",173365,173592,"-",3799974,,"YIL102C-A","NP_001032579.1",75,"uncharacterized protein YIL102C-A"
"chromosome IX","NC_001141.2",174582,174887,"-",854704,,"YIL102C","NP_012164.1",101,"uncharacterized protein YIL102C"
"chromosome IX","NC_001141.2",175307,177250,"-",854706,"XBP1","YIL101C","NP_012165.1",647,"Xbp1p"
"chromosome IX","NC_001141.2",178004,179653,"+",854708,"SGA1","YIL099W","NP_012167.3",549,"glucan 1,4-alpha-glucosidase"
"chromosome IX","NC_001141.2",179772,180239,"-",854709,"FMC1","YIL098C","NP_012168.3",155,"Fmc1p"
"chromosome IX","NC_001141.2",180427,181977,"+",854710,"FYV10","YIL097W","NP_012169.1",516,"glucose-induced degradation complex subunit FYV10"
"chromosome IX","NC_001141.2",182117,183127,"-",854711,"BMT5","YIL096C","NP_012170.1",336,"25S rRNA (uracil2634-N3)-methyltransferase"
"chromosome IX","NC_001141.2",183937,186369,"+",854713,"PRK1","YIL095W","NP_012171.1",810,"serine/threonine protein kinase PRK1"
"chromosome IX","NC_001141.2",186517,187632,"-",854714,"LYS12","YIL094C","NP_012172.1",371,"homoisocitrate dehydrogenase"
"chromosome IX","NC_001141.2",187990,188784,"-",854715,"RSM25","YIL093C","NP_012173.3",264,"mitochondrial 37S ribosomal protein RSM25"
"chromosome IX","NC_001141.2",189066,190967,"+",854716,,"YIL092W","NP_012174.3",633,"uncharacterized protein YIL092W"
"chromosome IX","NC_001141.2",191030,193195,"-",854717,"UTP25","YIL091C","NP_012175.1",721,"rRNA-binding ribosome biosynthesis protein UTP25"
"chromosome IX","NC_001141.2",193595,195070,"+",854718,"ICE2","YIL090W","NP_012176.1",491,"Ice2p"
"chromosome IX","NC_001141.2",195599,196216,"+",854719,,"YIL089W","NP_012177.1",205,"uncharacterized protein YIL089W"
"chromosome IX","NC_001141.2",197931,199403,"-",854721,"AVT7","YIL088C","NP_012178.1",490,"Avt7p"
"chromosome IX","NC_001141.2",199646,200119,"-",854722,"AIM19","YIL087C","NP_012179.3",157,"Aim19p"
"chromosome IX","NC_001141.2",200153,200461,"-",854723,,"YIL086C","NP_001335784.1",102,"uncharacterized protein YIL086C"
"chromosome IX","NC_001141.2",200490,202043,"-",854724,"KTR7","YIL085C","NP_012181.3",517,"putative mannosyltransferase"
"chromosome IX","NC_001141.2",202276,203259,"-",854725,"SDS3","YIL084C","NP_012182.1",327,"Sds3p"
"chromosome IX","NC_001141.2",203556,204653,"-",854726,"CAB2","YIL083C","NP_012183.2",365,"phosphopantothenate--cysteine ligase CAB2"
"chromosome IX","NC_001141.2",205635,210132,"+",854728,,"YIL082W-A","NP_012184.1",1498,"gag-pol fusion protein"
"chromosome IX","NC_001141.2",210923,212005,"-",854731,"AIR1","YIL079C","NP_012186.1",360,"TRAMP complex RNA-binding subunit"
